SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
9004227,-37.824928,144.984867,Edwin Flack Field  Yarra Park MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9004237,-37.810246,144.963856,UniLodge Swanston 339 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,19,KX3P
9004238,-37.817399,144.966329,UniLodge Flinders 238 Flinders Street MELBOURNE,VIC,2,3000,Within 10 meters,6,KX3P
9004298,-37.835114,144.899984,Dredging Survey Site Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9004354,-37.818226,144.969305,"Federation Square, Champions Rooftop Cnr Flinders and Swanston Street MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9004377,-37.814607,144.97012,City Collins 2 111 COLLINS ST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004380,-37.806547,144.962999,Melbourne CBD 444 SWANSTON ST CARLTON,VIC,2,3053,Within 10 meters,,KX3P
9004388,-37.811266,144.96326,Melbourne Central IBC LA TROBE ST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004392,-37.830492,144.959824,South Melbourne North 68 - 72 YORK ST SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9004443,-37.816606,144.9627,City Collins 3 -fix 350 COLLINS ST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004503,-37.837165,144.975376,430 St Kilda Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9006988,-37.811603,144.952198,City Side Apartments 50 Jeffcott St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9007002,-37.788679,144.939909,185 Boundary Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9007064,-37.838886,144.911388,180 - 210 Williamstown Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9007148,-37.825969,144.9825,"Grocon Cafeteria, Rectangular Stadium Swan Street MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9007213,-37.829062,144.959055,109 Clarendon St MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9007285,-37.813457,144.96559,Telstra Site 184 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9007332,-37.83328,144.959121,244 Dorcas Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9007611,-37.819275,144.946624,Myer Headquarters  Victoria Harbour 800 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9007713,-37.803867,144.94173,Telstra Site 24 - 78 Munster St NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9007817,-37.816777,144.959019,The Australian Club 110 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9007837,-37.835605,144.97584,401 St Kilda Rd MELBOURNE,VIC,2,3141,Within 10 meters,,KX3P
9007869,-37.809439,144.982926,344 Victoria Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9007875,-37.811217,144.970489,Telstra Site 174 - 192 Exhibition St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9007910,-37.821627,144.97812,Telstra Site Batman Ave MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9007947,-37.845707,144.98154,Telstra Site 55 Commercial Rd MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9008249,-37.813228,144.963751,Myer Bldg 247-303 Little Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008334,-37.811057,144.971079,3GIS Site Cnr Spring and Nicholson St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008336,-37.809617,144.971249,Telstra Site 50 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008403,-37.81201,144.984662,New Voda Site Mercy Private Hospital 159 Grey Street EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9008461,-37.807959,144.959285,58 Franklin St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008518,-37.843717,144.979061,550 St Kilda Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9008690,-37.809285,144.967675,10-20 Bennetts Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008724,-37.813056,144.969447,131-135 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9008774,-37.808584,144.910618,9-49 Coode Road WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
9008787,-37.815107,144.957804,181 William Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009014,-37.82282,144.917578,Unit 9 3 Westside Ave PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9009285,-37.81338,144.969438,130 Little Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009286,-37.831877,144.945297,Fennell Reserve E-cnr Ingles & Evans Streets PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9009294,-37.809251,144.968301,8 Exploration Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009373,-37.814726,144.96179,270 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009798,-37.814584,144.98708,Optus Site 126 Wellington Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,19,KX3P
9009803,-37.809157,144.96342,Telstra RMIT City 393 - 397 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009843,-37.810269,144.969863,Optus Minicell SE Cnr Exhibition St and Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009844,-37.819101,144.954229,Optus Minicell NE Cnr Spencer St and Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009845,-37.811022,144.959234,Optus Minicell SE Cnr Queen St and Latrobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009953,-37.80901,144.962175,17-35 A`Beckett Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9009964,-37.825366,144.982561,Melbourne Rectangular Stadium Batman Ave MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9010066,-37.8124,144.969045,138 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010072,-37.792034,144.941587,12 Sutton Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,8,KX3P
9010185,-37.810114,144.958282,351 Queen Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010217,-37.809014,144.966615,RMIT Building 101 171 La Trobe Street MELBOURNE,VIC,2,3000,Within 10 meters,25,KX3P
9010270,-37.806912,144.960755,QANTAS Building Therry Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010344,-37.812566,144.957829,380 Little Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010461,-37.812001,144.927004,23 Appleton Dock Rd WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
9010611,-37.831878,144.935014,437 Williamstown Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,3,KX3P
9010622,-37.816155,144.930057,19-43 Enterprize Road WEST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010789,-37.813637,144.96464,Telstra IBC David Jones 310 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010884,-37.813607,144.967444,16-30 Russell Place MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010899,-37.819419,144.953845,The Age Building 655 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9010943,-37.80007,144.943545,North Melbourne Recreation Centre 1 Macaulay Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9010944,-37.831061,144.959,101-107 York St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9010976,-37.811532,144.953313,373 King St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9011011,-37.809282,144.960036,Unilodge 106-116 A'Beckett Street MELBOURNE,VIC,2,3000,Within 10 meters,24,KX3P
9011024,-37.807033,144.963057,City Baths 420 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011025,-37.806396,144.962677,RMIT Development Site Cnr Victoria & Swanston Sts MELBOURNE,VIC,2,3053,Within 10 meters,,KX3P
9011095,-37.819553,144.953274,The Age Media House 665 Collins Street MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
9011366,-37.813947,144.97294,Telstra IBC 35 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011369,-37.810027,144.96296,Telstra IBC 183 - 201 La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011371,-37.812777,144.96971,Telstra IBC 111 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011372,-37.806827,144.961699,Telstra IBC 499 - 511 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011498,-37.81612,144.98413,Vivid Wireless Rooftop Site 176 Wellington Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,16,KX3P
9011518,-37.813737,144.956763,Custody Centre 520 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011576,-37.810142,144.956771,A'Beckett Apartments 206-216 A'Beckett St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011786,-37.830219,144.932947,520 Graham St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9011825,-37.788976,144.939855,44-68 Racecourse Rd cnr Boundary Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9011841,-37.802904,144.958264,660 Elizabeth St MELBOURNE,VIC,2,3053,Within 10 meters,,KX3P
9011897,-37.815108,144.974526,1 Spring St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011993,-37.807063,144.961659,Drill Hall cnr Victoria & Therry Streets MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9011994,-37.813502,144.969208,20-26 Coromandel Place MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012086,-37.803317,144.964099,Lincoln Park Apartments 570 Swanston Street MELBOURNE,VIC,2,3053,Within 10 meters,35,KX3P
9012209,-37.804717,144.961997,Grocon Site Cnr Queensberry and Bouverie Streets MELBOURNE,VIC,2,3053,Within 100 meters,,KX3P
9012342,-37.824717,144.98263,Telstra IBC 30 - 40 Olympic Bvd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9012344,-37.815466,144.9578,Telstra IBC 181 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012345,-37.811897,144.96965,Telstra IBC 108 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012380,-37.813436,144.95748,Honeywell County Court IBC Repeater 240 - 278 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012414,-37.80023,144.941193,Black Cabs Taxi Depot 199 Arden Street NORTH MELBOURNE NORTH MELBOURNE 3051,VIC,2,3051,Within 10 meters,8,KX3P
9012552,-37.832161,144.961775,200 Dorcas Street SOUTH MELBOURNE,VIC,2,3205,Within 100 meters,12,KX3P
9012657,-37.840766,144.976232,"Rooftop site, VACC House 464-466 St Kilda Road MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9012737,-37.846797,144.978977,568 St Kilda Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9012855,-37.793165,144.949051,Helipad PAALC Site Royal Children's Hospital MELBOURNE,VIC,2,3052,Within 10 meters,,KX3P
9012870,-37.819744,144.944555,Serrata 815 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012940,-37.816767,144.962586,357 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9012994,-37.819831,144.978282,"Videocraft Site Melbourne Park, Australian Open Broadcast Compound MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9013019,-37.8153,144.9533,Former Power Stn Site Cnr Little Bourke & Spencer Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013096,-37.81215,144.961955,Optus Rooftop Site Mitchell House 283 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013187,-37.837349,144.966645,Telstra Site Albert Park Lake CMTS 220 Albert Rd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9013197,-37.808656,144.962026,24-26 A'Beckett St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013372,-37.820308,144.982306,Grandstand above Entrance A - MCG Brunton Avenue EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9013385,-37.849629,144.967034,VHA COW off Aughtie Drive MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9013483,-37.798317,144.956187,Melbourne Private Hospital Royal Pde PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
9013540,-37.801911,144.952954,210-238 Chetwynd St NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9013559,-37.807847,144.966863,27-39 Mackenzie St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013618,-37.813586,144.954279,277 King St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013631,-37.814005,144.946702,Melbourne Water Site 990 Latrobe Street DOCKLANDS,VIC,2,3000,Within 100 meters,12,KX3P
9013748,-37.814596,144.966292,125 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013786,-37.815868,144.958044,535 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9013943,-37.825763,144.966315,152 Sturt St SOUTH MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9014029,-37.840652,144.940008,101 Bay St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9014030,-37.834084,144.971257,42-50 Albert Rd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9014056,-37.806206,144.962103,RMIT 437-447 Swanston St MELBOURNE,VIC,2,3053,Within 10 meters,,KX3P
9014118,-37.81567,144.957527,550 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9014172,-37.810719,144.951609,33-43 Batman St MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9014173,-37.826207,144.958134,46-50 Haig St MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9014185,-37.815377,144.968191,171 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9014209,-37.8514,144.978817,70 Queens Rd MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9014414,-37.7993,144.955717,Development Site Royal Melbourne Hospital Grattan St PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
9014433,-37.830484,144.952744,20 Thistlethwaite St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9014605,-37.816496,144.96509,Customer Site 271 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9014611,-37.815296,144.958369,Optus Rooftop Site 520 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9014753,-37.798915,144.955864,"Roof Deck/Plant Room, Royal Melbourne Hospital Grattan Street PARKVILLE",VIC,2,3052,Within 10 meters,30,KX3P
9014824,-37.842393,144.909926,Patrick Webb Dock Dockside Rd PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9014898,-37.814485,144.949983,Spencer Street Lighting Tower Southern Cross Station MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9014972,-37.799034,144.953225,Unilodge on Villiers 75 Flemington Road NORTH MELBOURNE,VIC,2,3051,Within 10 meters,23,KX3P
9014989,-37.81631,144.964351,Optus Rooftop Site 287 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015093,-37.819517,144.95561,Telstra Site Outside 522 - 552 Flinders L MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015103,-37.799091,144.965075,Unilodge-Melbourne 746 Swanston Street CARLTON,VIC,2,3053,Within 10 meters,40,KX3P
9015109,-37.817918,144.972881,VHA COW Lightpole Birrarung Marr Park MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9015168,-37.818444,144.958481,Customer Site 4/477 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015181,-37.819654,144.977934,Melbourne Park Tennis Centre OB Compound Batman Avenue MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9015254,-37.817224,144.979147,144 Jolimont Rd EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9015297,-37.806752,144.960328,Doutta Galla Community Health Service 32 Therry St MELBOURNE,VIC,2,3000,Within 10 meters,27,KX3P
9015396,-37.817386,144.96123,Telstra IBC 401 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015484,-37.812186,144.963451,275-321 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015518,-37.81284,144.972633,27 Little Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015632,-37.841543,144.93177,Optus Rooftop Site 3 Station Pier PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9015647,-37.833797,144.971333,38 Albert Rd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9015666,-37.817487,144.96615,Telstra IBC 244 Flinders Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015722,-37.808287,144.96281,Telstra RMIT SAB IBC 427 - 457 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015813,-37.799177,144.953801,73 Flemington Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9015931,-37.845839,144.98406,Burnet Tower 85-89 Commercial Road MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9015948,-37.815011,144.971529,41 Exhibition St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015970,-37.824391,144.909139,Lot 20 Wirraway Drive PORT MELBOURNE,VIC,2,3207,Within 10 meters,1,KX3P
9015971,-37.819226,144.960428,Immigration Museum 400 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9015991,-37.809034,144.960982,MY80 410 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016296,-37.807561,144.948812,87 Roden Street WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9016371,-37.799767,144.960804,Optus Rooftop Site Civil Engineering Building Melbourne Uni Gratton Street PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
9016457,-37.834921,144.970097,328-344 Kings Way SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9016459,-37.818324,144.958851,South Tower  (3rd Floor) 459 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016463,-37.822627,144.932182,826-830 Lorimer St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9016467,-37.820142,144.968049,Hamer Hall Melbourne Arts Centre St Kilda Rd SOUTHBANK,VIC,2,3006,Within 10 meters,,KX3P
9016537,-37.815936,144.971867,82 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016551,-37.814546,144.945176,Digital Harbour Building 1010 Latrobe Street MELBOURNE,VIC,2,3000,Within 10 meters,10,KX3P
9016563,-37.83283,144.969518,Essence Apartments 52 Park St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9016657,-37.797745,144.9534,Optus Rooftop Site Vet Science Building Melbourne University Flemington Rd PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
9016669,-37.816011,144.955373,Optus Minicell Site 171-173 King Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016697,-37.811109,144.956415,350 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016706,-37.818599,144.955413,568 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016708,-37.810238,144.956632,218 A'Beckett St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016736,-37.815217,144.973546,Hotel Lindrum 26 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016767,-37.817981,144.96712,Flinders Street Railway Station Flinders Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016777,-37.813115,144.97342,"Vic Track Site Parliament Station, Collins Street MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9016785,-37.812106,144.956217,"Vic Track Site Flagstaff Station, LaTrobe Street MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9016811,-37.818116,144.968138,"Vic Track Repeater Site Federation Square, Flinders Street MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9016839,-37.816197,144.950981,"V/Line Rail Yard / Building north of Southern Cross Station, Spencer Street MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9016864,-37.81933,144.95495,Vic Track Level 5 Indoor Repeater 595 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9016921,-37.801328,144.939148,Survey Site Cnr Laurens St & Queensberry St NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9016977,-37.809104,144.966567,Tower Crane 318 Russell St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017039,-37.809751,144.963892,"Melbourne Central Station Underground, La Trobe St MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9017046,-37.822195,144.981603,MOPT Hisense Arena Swan St MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9017058,-37.814521,144.957275,The William 199 William Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017064,-37.808901,144.959543,151-165 Franklin Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017201,-37.814701,144.968209,150 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017250,-37.817986,144.969496,Optus Rooftop site Yarra Building Federation Square Cnr Swanston and Flinders St MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9017378,-37.824313,144.98215,Optus Site Lighting Tower NE cnr Olympic Park Swan Street MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9017394,-37.817919,144.971381,Vodafone COW Site Fed Square Car Park Off Russell Street MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9017411,-37.824159,144.974187,VHA COW site Sidney Myer Music Bowl off Lithgow Ave MELBOURNE,VIC,2,3141,Within 10 meters,,KX3P
9017589,-37.833047,144.97008,Telstra Site 15 Park St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9017597,-37.817999,144.959837,Construction Site 447 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017674,-37.815689,144.960707,113-123 Queen St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9017769,-37.812411,144.922564,Telstra RBS Site 63 Appleton Dock Rd WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
9018071,-37.816186,144.971213,108 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9018116,-37.811123,144.951553,49-53 Batman Street MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9018291,-37.815403,144.967599,Regent Theatre 191 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9018521,-37.810514,144.967336,168 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9018584,-37.810315,144.960038,312 Latrobe St MELBOURNE,VIC,2,3000,Within 10 meters,23,KX3P
9018845,-37.818818,144.956111,567 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9018897,-37.845864,144.984435,The Alfred Centre 99 Commercial Rd MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9018952,-37.811397,144.969946,Level 2 183 Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9018965,-37.804613,144.95807,587-589 Elizabeth Street MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9019234,-37.799589,144.954199,"55 Flemington Road NORTH MELBOURNE, 3051",VIC,2,3051,Within 10 meters,26,KX3P
9019242,-37.811437,144.976477,Park Hyatt Hotel 1 Parliament Place EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9019257,-37.812237,144.951783,55-63 Jeffcott St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9019334,-37.809171,144.962659,22-32 Little La Trobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9019456,-37.801428,144.933026,Spion Kop Rail Site Radcliffe Street WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
9019512,-37.82933,144.90408,Boeing 226 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9019783,-37.833782,144.971481,35 Albert Rd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9019968,-37.812268,144.963623,Retail Shopping Complex 269 - 321 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9019979,-37.8025,144.95162,68-82 Leveson St NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9020097,-37.815578,144.969718,Chanel 140 Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020107,-37.820238,144.977875,Optus Site Show Court 3 Olympic Boulevard MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9020108,-37.80813,144.962381,RMIT Bldg 80 445 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020110,-37.807511,144.963589,RMIT Bldg 14 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020126,-37.818796,144.956362,555 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020134,-37.81379,144.973346,Sofitel Melbourne on Collins 25 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020293,-37.817822,144.949717,NAB 700 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020294,-37.819022,144.945628,NAB 800 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020558,-37.812449,144.959911,256 Queen St MELBOURNE,VIC,2,3000,Within 10 meters,22,KX3P
9020656,-37.807535,144.960284,496-502 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020677,-37.836359,144.967251,Cnr Palmerston & Eastern Rd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9020733,-37.837099,144.960549,203 Napier Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9020794,-37.81056,144.962734,Cnr La Trobe & Swanston Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020953,-37.830019,144.900878,206-208 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9020954,-37.830021,144.900868,210 Lorimer Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9020994,-37.813374,144.951865,585 La Trobe Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9020995,-37.809626,144.956672,263 Franklin St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021027,-37.842011,144.938879,39 Bay St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9021034,-37.817375,144.967023,Young and Jackson 1 Swanston Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021095,-37.834702,144.898576,Tidal Buoy (offshore from) Short Road Wharf PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9021203,-37.832106,144.967266,75 Dorcas St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9021228,-37.823854,144.967515,Melbourne Recital Centre 31 Sturt St SOUTHBANK,VIC,2,3205,Within 10 meters,,KX3P
9021295,-37.813971,144.958312,Supreme Court 210 William Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9021299,-37.812841,144.950778,Metropolitan Assessment Prison 317-353 Spencer Street WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
